DeliveryCustomerAccountKey,MovementDateKey,DispensedWeight,last_order_date,0,MovementDateKey_pred,Error
992760513,2019-11-20,48.3,2019-10-02,25.517990690000005,2020-02-19,47.167721138716345
992760513,2020-01-17,46.599999999999994,2019-11-20,33.194344227,2019-08-21,28.76750165879827
992760513,2020-01-17,46.599999999999994,2019-11-20,33.976645995999995,2019-10-02,27.08874249785408
992760513,2020-01-17,46.599999999999994,2019-11-20,50.432398189000004,2019-11-20,-8.224030448497876
992760513,2020-01-17,46.599999999999994,2019-11-20,80.37438481000004,2020-01-17,-72.4772206223177
992760513,2020-01-17,46.599999999999994,2019-11-20,25.517990690000005,2020-02-19,45.24036332618024
992760513,2020-02-19,23.2,2020-01-17,33.194344227,2019-08-21,-43.07906994396553
992760513,2020-02-19,23.2,2020-01-17,33.976645995999995,2019-10-02,-46.45106032758619
992760513,2020-02-19,23.2,2020-01-17,50.432398189000004,2019-11-20,-117.38102667672416
992760513,2020-02-19,23.2,2020-01-17,80.37438481000004,2020-01-17,-246.44131383620706
992760513,2020-02-19,23.2,2020-01-17,25.517990690000005,2020-02-19,-9.991339181034506
992761565,2019-08-23,88.1,2019-07-10,59.37666905399996,2019-08-23,32.603099825198676
992761565,2019-08-23,88.1,2019-07-10,49.054638876,2019-10-15,44.31936563450624
992761565,2019-08-23,88.1,2019-07-10,59.568886758000026,2019-12-24,32.384918549375676
992761565,2019-10-15,49.4,2019-08-23,59.37666905399996,2019-08-23,-20.19568634412948
992761565,2019-10-15,49.4,2019-08-23,49.054638876,2019-10-15,0.6991115870445346
992761565,2019-10-15,49.4,2019-08-23,59.568886758000026,2019-12-24,-20.584791008097223
992761565,2019-12-24,44.4,2019-10-15,59.37666905399996,2019-08-23,-33.73123660810803
992761565,2019-12-24,44.4,2019-10-15,49.054638876,2019-10-15,-10.483420891891893
992761565,2019-12-24,44.4,2019-10-15,59.568886758000026,2019-12-24,-34.16415936486493
992761916,2019-10-09,89.4,2019-07-11,0.0009467000000000001,2019-10-09,99.99894105145415
992764766,2019-08-21,56.9,2019-07-10,40.15544795600001,2019-08-21,29.42803522671351
992764766,2019-08-21,56.9,2019-07-10,55.343181079,2019-10-10,2.736061372583482
992764766,2019-08-21,56.9,2019-07-10,67.95340340299991,2019-12-05,-19.42601652548315
992764766,2019-08-21,56.9,2019-07-10,100.39901773599992,2020-02-28,-76.44818582776789
992764766,2019-10-10,65.2,2019-08-21,40.15544795600001,2019-08-21,38.4118896380368
992764766,2019-10-10,65.2,2019-08-21,55.343181079,2019-10-10,15.117820430981604
992764766,2019-10-10,65.2,2019-08-21,67.95340340299991,2019-12-05,-4.223011354294337
992764766,2019-10-10,65.2,2019-08-21,100.39901773599992,2020-02-28,-53.98622352147226
992764766,2019-12-05,61.5,2019-10-10,40.15544795600001,2019-08-21,34.70658868943087
992764766,2019-12-05,61.5,2019-10-10,55.343181079,2019-10-10,10.011087676422768
992764766,2019-12-05,61.5,2019-10-10,67.95340340299991,2019-12-05,-10.493338866666521
992764766,2019-12-05,61.5,2019-10-10,100.39901773599992,2020-02-28,-63.2504353430893
992764766,2020-02-28,59.0,2019-12-05,40.15544795600001,2019-08-21,31.93991871864405
992764766,2020-02-28,59.0,2019-12-05,55.343181079,2019-10-10,6.197998171186445
992764766,2020-02-28,59.0,2019-12-05,67.95340340299991,2019-12-05,-15.175260005084596
992764766,2020-02-28,59.0,2019-12-05,100.39901773599992,2020-02-28,-70.1678266711863
992788996,2019-12-21,48.800000000000004,2019-07-10,166.64648843799972,2019-12-21,-241.48870581557316
